"filename", "language", "JSON", "CSV", "Markdown", "Python", "PostCSS", "JavaScript JSX", "JavaScript", "HTML", "XML", "C++", "Properties", "reStructuredText", "Makefile", "CMake", "C", "Shell Script", "pip requirements", "MS SQL", "comment", "blank", "total"
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\package.json", "JSON", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\public\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 44
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\public\manifest.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\App.css", "PostCSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\App.js", "JavaScript", 0, 0, 0, 0, 0, 0, 744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 863
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\App.test.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\components\DashboardCard.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\components\EnergyChart.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\components\Header.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 18
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\reportWebVitals.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\services\api.js", "JavaScript", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\setupTests.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\dkreh\Desktop\KDT_RE_5th\9_Machine_Learning_project\frontend\src\styles\Dashboard.css", "PostCSS", 0, 0, 0, 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 114, 837
"Total", "-", 166339, 115942, 2026, 5399, 1891, 908, 1888, 3487, 2, 40700, 97, 238, 35, 24, 696, 22, 21, 550, 12163, 11070, 363498
